ID;res_city_desc;county_desc;street_type_cd;zip_code;phone_area_code;sex_code;age;birth_place(Country);ethnic_code;race_code;party_cd
cw251819;matthews;mecklenburg;rd;28105;704;m;53;in;nl;w;dem
ef120836;charlotte;mecklenburg;dr;28213;704;f;40;nc;nl;w;dem
cw656331;charlotte;mecklenburg;rd;28226;704;f;36;va;nl;w;dem
cw645391;charlotte;mecklenburg;ct;28217;704;m;43;oc;nl;a;rep
cw623007;charlotte;mecklenburg;ln;28215;704;m;32;nc;nl;b;rep
cw621887;charlotte;mecklenburg;ln;28277;704;f;33;nc;nl;w;rep
cw621120;charlotte;mecklenburg;ln;28226;704;f;39;il;nl;w;rep
cw614214;pineville;mecklenburg;ln;28134;704;m;52;pa;nl;w;rep
de217887;charlotte;mecklenburg;dr;28213;704;m;32;nc;nl;a;dem
cw586423;charlotte;mecklenburg;ct;28270;704;m;33;nc;nl;w;una
cw567240;charlotte;mecklenburg;cir;28227;704;f;34;sc;nl;w;rep
cw1033843;charlotte;mecklenburg;dr;28210;704;f;22;nc;nl;w;una
cg138950;cornelius;mecklenburg;ln;28031;704;f;48;md;nl;w;dem
cw837152;charlotte;mecklenburg;ct;28209;980;f;38;ma;nl;w;dem
by348299;charlotte;mecklenburg;ln;28270;919;m;37;nj;nl;w;una
cw590179;charlotte;mecklenburg;dr;28212;704;f;36;tx;hl;u;una
cw575806;matthews;mecklenburg;ln;28105;704;f;40;co;nl;w;rep
cw561499;charlotte;mecklenburg;dr;28262;704;f;40;nc;nl;w;rep
cw548772;huntersville;mecklenburg;ln;28078;704;f;49;nj;nl;w;rep
cw514736;cornelius;mecklenburg;dr;28031;704;f;60;sc;nl;w;rep
cw494079;huntersville;mecklenburg;dr;28078;49;m;61;tx;nl;w;rep
ef122194;charlotte;mecklenburg;cir;28227;704;m;44;nc;nl;b;dem
cw643822;charlotte;mecklenburg;dr;28273;704;f;43;nc;un;b;dem
cw647771;charlotte;mecklenburg;dr;28214;704;f;62;nc;nl;w;rep
cw580544;charlotte;mecklenburg;ct;28212;704;m;33;in;nl;w;una
cw624654;charlotte;mecklenburg;pl;28227;704;m;43;ny;nl;w;dem
cw644738;charlotte;mecklenburg;st;28203;704;f;79;nc;nl;b;dem
cw673751;charlotte;mecklenburg;rd;28209;704;f;38;nc;nl;w;una
cw669097;charlotte;mecklenburg;dr;28269;704;f;32;ca;nl;b;dem
cw666604;charlotte;mecklenburg;ln;28227;980;f;47;ny;nl;b;dem
cw656506;huntersville;mecklenburg;cir;28078;704;f;51;tn;un;w;una
cw616440;charlotte;mecklenburg;ln;28270;704;m;72;il;nl;w;dem
cw178914;charlotte;mecklenburg;dr;28270;704;m;58;oc;nl;w;una
cw274651;charlotte;mecklenburg;ln;28269;704;f;54;al;nl;w;rep
cw414953;matthews;mecklenburg;st;28105;704;f;39;nc;nl;w;rep
cw440492;charlotte;mecklenburg;dr;28226;704;f;43;tn;nl;w;dem
cw671384;charlotte;mecklenburg;ln;28212;704;m;82;oc;un;a;dem
cw625691;charlotte;mecklenburg;ln;28214;704;f;40;ny;nl;w;una
cw629884;charlotte;mecklenburg;ct;28269;704;f;61;nj;nl;w;rep
cw620057;charlotte;mecklenburg;dr;28214;704;f;32;nc;un;b;dem
cw616169;charlotte;mecklenburg;ln;28277;704;m;34;sc;nl;w;rep
cw614092;davidson;mecklenburg;st;28036;704;m;32;nc;nl;w;dem
cw604014;charlotte;mecklenburg;ln;28227;704;f;59;ma;nl;w;dem
cw601528;charlotte;mecklenburg;way;28213;423;m;56;tx;nl;w;rep
cw600376;matthews;mecklenburg;rd;28105;704;m;49;oc;nl;w;una
cw591534;charlotte;mecklenburg;dr;28226;704;m;33;ga;nl;w;rep
cw592365;charlotte;mecklenburg;dr;28226;704;f;45;nc;nl;w;rep
cg148851;charlotte;mecklenburg;rd;28214;704;f;46;nc;un;b;dem
cw524781;charlotte;mecklenburg;dr;28270;704;m;42;la;nl;w;una
cw776340;charlotte;mecklenburg;dr;28217;704;f;37;ga;nl;b;dem
al123812;charlotte;mecklenburg;ln;28216;828;f;45;nc;nl;w;una
dz67290;charlotte;mecklenburg;rd;28215;704;f;23;nc;nl;w;una
cw548772;cornelius;mecklenburg;rd;28031;704;f;49;nj;nl;w;rep
cw668644;charlotte;mecklenburg;way;28269;704;f;60;nc;un;u;dem
an129339;charlotte;mecklenburg;ln;28262;704;f;53;nj;nl;w;dem
cw708713;matthews;mecklenburg;dr;28105;704;f;39;nc;nl;w;rep
an170763;charlotte;mecklenburg;st;28206;440;m;29;mi;nl;w;dem
cw860954;charlotte;mecklenburg;st;28206;704;m;51;ne;nl;b;dem
cg107140;pineville;mecklenburg;cir;28134;704;f;45;ky;nl;w;una
cw622880;charlotte;mecklenburg;trl;28210;704;f;41;il;nl;w;una
cw609725;charlotte;mecklenburg;rd;28213;980;m;40;ny;nl;w;una
cw597962;charlotte;mecklenburg;dr;28262;704;f;42;va;nl;w;una
cw581457;huntersville;mecklenburg;rd;28078;704;m;45;al;nl;w;rep
eh674382;charlotte;mecklenburg;ln;28226;704;f;56;mi;nl;w;dem
cw544654;huntersville;mecklenburg;ln;28078;704;f;41;nc;nl;w;rep
cw479696;charlotte;mecklenburg;way;28216;704;f;42;nc;nl;b;dem
cw679238;charlotte;mecklenburg;ct;28205;828;m;32;tx;nl;w;una
cw664293;charlotte;mecklenburg;st;28205;704;m;48;nc;nl;b;dem
ch20853;charlotte;mecklenburg;rd;28214;828;f;77;nc;nl;w;rep
cw668644;charlotte;mecklenburg;way;28269;704;f;60;nc;un;u;dem
cw1100420;charlotte;mecklenburg;pkwy;28214;704;f;36;la;nl;b;una
cx18552;spruce pine;mitchell;rdg;28777;828;f;33;nc;nl;w;rep
cx17690;bakersville;mitchell;cir;28705;828;f;33;nc;nl;w;dem
cw222574;green mountain;mitchell;rd;28740;828;m;46;nc;nl;w;una
cx16184;spruce pine;mitchell;rd;28777;828;m;33;nc;nl;w;una
